"datefed","species","site","ratID","seedfate"
"10/12/2017","carica papaya","uog ml","pepe","destroyed"
"10/12/2017","carica papaya","uog ml","pepe","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"8/4/2017","carica papaya","anao","claudia","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","pepe","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","francois","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/2/2017","morinda","blas","gustave","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"11/6/2017","morinda","by race","pepe","destroyed"
"9/21/2017","pandanus tectorius","anao","claudia","destroyed"
"9/21/2017","pandanus tectorius","anao","claudia","destroyed"
"9/21/2017","pandanus tectorius","anao","francois","destroyed"
"9/21/2017","pandanus tectorius","anao","francois","destroyed"
"9/21/2017","pandanus tectorius","anao","antoinette","destroyed"
"9/21/2017","pandanus tectorius","anao","antoinette","destroyed"
"9/21/2017","pandanus tectorius","anao","gustave","destroyed"
"9/21/2017","pandanus tectorius","anao","gustave","destroyed"
"11/27/2017","aidia","construction","gustave","destroyed"
"11/27/2017","aidia","construction","gustave","destroyed"
"11/27/2017","aidia","construction","gustave","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
"12/18/2017","ficus prolixa","anao","francois","destroyed"
